,number,value,duration,params_Dropout,params_learn_rate,system_attrs_grid_id,system_attrs_search_space
531,531,0.48389574006199837,0 days 00:00:12.750965,0.5155172413793103,0.025421052631578945,316,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.001, 0.002526315789473684, 0.0040526315789473685, 0.005578947368421052, 0.007105263157894736, 0.00863157894736842, 0.010157894736842105, 0.011684210526315787, 0.013210526315789471, 0.014736842105263156, 0.01626315789473684, 0.017789473684210525, 0.01931578947368421, 0.020842105263157894, 0.022368421052631576, 0.02389473684210526, 0.025421052631578945, 0.02694736842105263, 0.028473684210526314, 0.03])])"
532,532,0.29375725238164274,0 days 00:00:12.872356,0.6396551724137931,0.00863157894736842,385,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.001, 0.002526315789473684, 0.0040526315789473685, 0.005578947368421052, 0.007105263157894736, 0.00863157894736842, 0.010157894736842105, 0.011684210526315787, 0.013210526315789471, 0.014736842105263156, 0.01626315789473684, 0.017789473684210525, 0.01931578947368421, 0.020842105263157894, 0.022368421052631576, 0.02389473684210526, 0.025421052631578945, 0.02694736842105263, 0.028473684210526314, 0.03])])"
533,533,0.15324750180065638,0 days 00:00:13.070614,0.20517241379310341,0.03,119,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.001, 0.002526315789473684, 0.0040526315789473685, 0.005578947368421052, 0.007105263157894736, 0.00863157894736842, 0.010157894736842105, 0.011684210526315787, 0.013210526315789471, 0.014736842105263156, 0.01626315789473684, 0.017789473684210525, 0.01931578947368421, 0.020842105263157894, 0.022368421052631576, 0.02389473684210526, 0.025421052631578945, 0.02694736842105263, 0.028473684210526314, 0.03])])"
534,534,0.41982029176950464,0 days 00:00:12.821487,0.7948275862068965,0.002526315789473684,481,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.001, 0.002526315789473684, 0.0040526315789473685, 0.005578947368421052, 0.007105263157894736, 0.00863157894736842, 0.010157894736842105, 0.011684210526315787, 0.013210526315789471, 0.014736842105263156, 0.01626315789473684, 0.017789473684210525, 0.01931578947368421, 0.020842105263157894, 0.022368421052631576, 0.02389473684210526, 0.025421052631578945, 0.02694736842105263, 0.028473684210526314, 0.03])])"
535,535,0.5350974609351158,0 days 00:00:12.751636,0.9189655172413792,0.02389473684210526,575,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.001, 0.002526315789473684, 0.0040526315789473685, 0.005578947368421052, 0.007105263157894736, 0.00863157894736842, 0.010157894736842105, 0.011684210526315787, 0.013210526315789471, 0.014736842105263156, 0.01626315789473684, 0.017789473684210525, 0.01931578947368421, 0.020842105263157894, 0.022368421052631576, 0.02389473684210526, 0.025421052631578945, 0.02694736842105263, 0.028473684210526314, 0.03])])"
536,536,0.22516448640584946,0 days 00:00:12.878560,0.39137931034482754,0.028473684210526314,238,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.001, 0.002526315789473684, 0.0040526315789473685, 0.005578947368421052, 0.007105263157894736, 0.00863157894736842, 0.010157894736842105, 0.011684210526315787, 0.013210526315789471, 0.014736842105263156, 0.01626315789473684, 0.017789473684210525, 0.01931578947368421, 0.020842105263157894, 0.022368421052631576, 0.02389473684210526, 0.025421052631578945, 0.02694736842105263, 0.028473684210526314, 0.03])])"
537,537,0.2727885422666868,0 days 00:00:12.923605,0.5155172413793103,0.014736842105263156,309,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.001, 0.002526315789473684, 0.0040526315789473685, 0.005578947368421052, 0.007105263157894736, 0.00863157894736842, 0.010157894736842105, 0.011684210526315787, 0.013210526315789471, 0.014736842105263156, 0.01626315789473684, 0.017789473684210525, 0.01931578947368421, 0.020842105263157894, 0.022368421052631576, 0.02389473684210526, 0.025421052631578945, 0.02694736842105263, 0.028473684210526314, 0.03])])"
538,538,0.05905071514497201,0 days 00:00:12.921903,0.08103448275862069,0.02389473684210526,35,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.001, 0.002526315789473684, 0.0040526315789473685, 0.005578947368421052, 0.007105263157894736, 0.00863157894736842, 0.010157894736842105, 0.011684210526315787, 0.013210526315789471, 0.014736842105263156, 0.01626315789473684, 0.017789473684210525, 0.01931578947368421, 0.020842105263157894, 0.022368421052631576, 0.02389473684210526, 0.025421052631578945, 0.02694736842105263, 0.028473684210526314, 0.03])])"
539,539,0.3393958803709348,0 days 00:00:13.130391,0.5155172413793103,0.01931578947368421,312,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.001, 0.002526315789473684, 0.0040526315789473685, 0.005578947368421052, 0.007105263157894736, 0.00863157894736842, 0.010157894736842105, 0.011684210526315787, 0.013210526315789471, 0.014736842105263156, 0.01626315789473684, 0.017789473684210525, 0.01931578947368421, 0.020842105263157894, 0.022368421052631576, 0.02389473684210526, 0.025421052631578945, 0.02694736842105263, 0.028473684210526314, 0.03])])"
540,540,0.03957807405968505,0 days 00:00:12.664577,0.11206896551724138,0.010157894736842105,46,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.001, 0.002526315789473684, 0.0040526315789473685, 0.005578947368421052, 0.007105263157894736, 0.00863157894736842, 0.010157894736842105, 0.011684210526315787, 0.013210526315789471, 0.014736842105263156, 0.01626315789473684, 0.017789473684210525, 0.01931578947368421, 0.020842105263157894, 0.022368421052631576, 0.02389473684210526, 0.025421052631578945, 0.02694736842105263, 0.028473684210526314, 0.03])])"
541,541,0.2635481575544676,0 days 00:00:13.017160,0.6086206896551724,0.002526315789473684,361,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.001, 0.002526315789473684, 0.0040526315789473685, 0.005578947368421052, 0.007105263157894736, 0.00863157894736842, 0.010157894736842105, 0.011684210526315787, 0.013210526315789471, 0.014736842105263156, 0.01626315789473684, 0.017789473684210525, 0.01931578947368421, 0.020842105263157894, 0.022368421052631576, 0.02389473684210526, 0.025421052631578945, 0.02694736842105263, 0.028473684210526314, 0.03])])"
542,542,0.16633873057603837,0 days 00:00:12.885804,0.17413793103448275,0.01626315789473684,90,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.001, 0.002526315789473684, 0.0040526315789473685, 0.005578947368421052, 0.007105263157894736, 0.00863157894736842, 0.010157894736842105, 0.011684210526315787, 0.013210526315789471, 0.014736842105263156, 0.01626315789473684, 0.017789473684210525, 0.01931578947368421, 0.020842105263157894, 0.022368421052631576, 0.02389473684210526, 0.025421052631578945, 0.02694736842105263, 0.028473684210526314, 0.03])])"
543,543,0.037955346215863994,0 days 00:00:12.728045,0.14310344827586208,0.007105263157894736,64,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.001, 0.002526315789473684, 0.0040526315789473685, 0.005578947368421052, 0.007105263157894736, 0.00863157894736842, 0.010157894736842105, 0.011684210526315787, 0.013210526315789471, 0.014736842105263156, 0.01626315789473684, 0.017789473684210525, 0.01931578947368421, 0.020842105263157894, 0.022368421052631576, 0.02389473684210526, 0.025421052631578945, 0.02694736842105263, 0.028473684210526314, 0.03])])"
544,544,0.5462369602719943,0 days 00:00:12.920116,0.8258620689655172,0.02694736842105263,517,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.001, 0.002526315789473684, 0.0040526315789473685, 0.005578947368421052, 0.007105263157894736, 0.00863157894736842, 0.010157894736842105, 0.011684210526315787, 0.013210526315789471, 0.014736842105263156, 0.01626315789473684, 0.017789473684210525, 0.01931578947368421, 0.020842105263157894, 0.022368421052631576, 0.02389473684210526, 0.025421052631578945, 0.02694736842105263, 0.028473684210526314, 0.03])])"
545,545,0.1905467670782408,0 days 00:00:12.565560,0.45344827586206893,0.011684210526315787,267,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.001, 0.002526315789473684, 0.0040526315789473685, 0.005578947368421052, 0.007105263157894736, 0.00863157894736842, 0.010157894736842105, 0.011684210526315787, 0.013210526315789471, 0.014736842105263156, 0.01626315789473684, 0.017789473684210525, 0.01931578947368421, 0.020842105263157894, 0.022368421052631576, 0.02389473684210526, 0.025421052631578945, 0.02694736842105263, 0.028473684210526314, 0.03])])"
546,546,0.276164319921732,0 days 00:00:13.063994,0.48448275862068957,0.014736842105263156,289,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.001, 0.002526315789473684, 0.0040526315789473685, 0.005578947368421052, 0.007105263157894736, 0.00863157894736842, 0.010157894736842105, 0.011684210526315787, 0.013210526315789471, 0.014736842105263156, 0.01626315789473684, 0.017789473684210525, 0.01931578947368421, 0.020842105263157894, 0.022368421052631576, 0.02389473684210526, 0.025421052631578945, 0.02694736842105263, 0.028473684210526314, 0.03])])"
547,547,0.214509310129881,0 days 00:00:12.621613,0.36034482758620684,0.022368421052631576,214,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.001, 0.002526315789473684, 0.0040526315789473685, 0.005578947368421052, 0.007105263157894736, 0.00863157894736842, 0.010157894736842105, 0.011684210526315787, 0.013210526315789471, 0.014736842105263156, 0.01626315789473684, 0.017789473684210525, 0.01931578947368421, 0.020842105263157894, 0.022368421052631576, 0.02389473684210526, 0.025421052631578945, 0.02694736842105263, 0.028473684210526314, 0.03])])"
548,548,0.4755382759908835,0 days 00:00:12.817040,0.8568965517241379,0.005578947368421052,523,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.001, 0.002526315789473684, 0.0040526315789473685, 0.005578947368421052, 0.007105263157894736, 0.00863157894736842, 0.010157894736842105, 0.011684210526315787, 0.013210526315789471, 0.014736842105263156, 0.01626315789473684, 0.017789473684210525, 0.01931578947368421, 0.020842105263157894, 0.022368421052631576, 0.02389473684210526, 0.025421052631578945, 0.02694736842105263, 0.028473684210526314, 0.03])])"
549,549,0.5408696573873362,0 days 00:00:12.865620,0.6706896551724137,0.013210526315789471,408,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.001, 0.002526315789473684, 0.0040526315789473685, 0.005578947368421052, 0.007105263157894736, 0.00863157894736842, 0.010157894736842105, 0.011684210526315787, 0.013210526315789471, 0.014736842105263156, 0.01626315789473684, 0.017789473684210525, 0.01931578947368421, 0.020842105263157894, 0.022368421052631576, 0.02389473684210526, 0.025421052631578945, 0.02694736842105263, 0.028473684210526314, 0.03])])"
550,550,0.5000029311609268,0 days 00:00:12.560061,0.9189655172413792,0.00863157894736842,565,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.001, 0.002526315789473684, 0.0040526315789473685, 0.005578947368421052, 0.007105263157894736, 0.00863157894736842, 0.010157894736842105, 0.011684210526315787, 0.013210526315789471, 0.014736842105263156, 0.01626315789473684, 0.017789473684210525, 0.01931578947368421, 0.020842105263157894, 0.022368421052631576, 0.02389473684210526, 0.025421052631578945, 0.02694736842105263, 0.028473684210526314, 0.03])])"
551,551,0.19039432254910477,0 days 00:00:13.057337,0.5155172413793103,0.002526315789473684,301,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.001, 0.002526315789473684, 0.0040526315789473685, 0.005578947368421052, 0.007105263157894736, 0.00863157894736842, 0.010157894736842105, 0.011684210526315787, 0.013210526315789471, 0.014736842105263156, 0.01626315789473684, 0.017789473684210525, 0.01931578947368421, 0.020842105263157894, 0.022368421052631576, 0.02389473684210526, 0.025421052631578945, 0.02694736842105263, 0.028473684210526314, 0.03])])"
552,552,0.12265521749635533,0 days 00:00:12.783516,0.2362068965517241,0.005578947368421052,123,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.001, 0.002526315789473684, 0.0040526315789473685, 0.005578947368421052, 0.007105263157894736, 0.00863157894736842, 0.010157894736842105, 0.011684210526315787, 0.013210526315789471, 0.014736842105263156, 0.01626315789473684, 0.017789473684210525, 0.01931578947368421, 0.020842105263157894, 0.022368421052631576, 0.02389473684210526, 0.025421052631578945, 0.02694736842105263, 0.028473684210526314, 0.03])])"
553,553,0.48653856796145434,0 days 00:00:12.536007,0.95,0.01931578947368421,592,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.001, 0.002526315789473684, 0.0040526315789473685, 0.005578947368421052, 0.007105263157894736, 0.00863157894736842, 0.010157894736842105, 0.011684210526315787, 0.013210526315789471, 0.014736842105263156, 0.01626315789473684, 0.017789473684210525, 0.01931578947368421, 0.020842105263157894, 0.022368421052631576, 0.02389473684210526, 0.025421052631578945, 0.02694736842105263, 0.028473684210526314, 0.03])])"
554,554,0.2248794681704045,0 days 00:00:12.866142,0.5155172413793103,0.010157894736842105,306,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.001, 0.002526315789473684, 0.0040526315789473685, 0.005578947368421052, 0.007105263157894736, 0.00863157894736842, 0.010157894736842105, 0.011684210526315787, 0.013210526315789471, 0.014736842105263156, 0.01626315789473684, 0.017789473684210525, 0.01931578947368421, 0.020842105263157894, 0.022368421052631576, 0.02389473684210526, 0.025421052631578945, 0.02694736842105263, 0.028473684210526314, 0.03])])"
555,555,0.14808412735303245,0 days 00:00:12.963725,0.39137931034482754,0.011684210526315787,227,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.001, 0.002526315789473684, 0.0040526315789473685, 0.005578947368421052, 0.007105263157894736, 0.00863157894736842, 0.010157894736842105, 0.011684210526315787, 0.013210526315789471, 0.014736842105263156, 0.01626315789473684, 0.017789473684210525, 0.01931578947368421, 0.020842105263157894, 0.022368421052631576, 0.02389473684210526, 0.025421052631578945, 0.02694736842105263, 0.028473684210526314, 0.03])])"
